-29.25  -9.31  0.77  0.52
-28.25  -8.65  0.20  0.19
-27.75  -7.96  0.08  0.07
-27.25  -7.65  0.06  0.05
-26.75  -7.11  0.03  0.03
-26.25  -6.73  0.02  0.02
-25.75  -6.32  0.03  0.03
-25.25  -6.08  0.03  0.03
-24.75  -5.82  0.03  0.02
-24.25  -5.65  0.02  0.02
-23.75  -5.53  0.02  0.02
-23.25  -5.46  0.02  0.02
-22.75  -5.52  0.04  0.04
-22.25  -4.99  0.77  0.52
