-9.71429e-01 7.44487e-02 4.55960e-04
-9.14286e-01 6.84057e-02 4.37064e-04
-8.57143e-01 6.15417e-02 4.14556e-04
-8.00000e-01 5.42727e-02 3.89304e-04
-7.42857e-01 4.66324e-02 3.60863e-04
-6.85714e-01 4.15165e-02 3.40493e-04
-6.28571e-01 3.56857e-02 3.15679e-04
-5.71429e-01 3.04916e-02 2.91802e-04
-5.14286e-01 2.67133e-02 2.73126e-04
-4.57143e-01 2.29210e-02 2.52997e-04
-4.00000e-01 1.99610e-02 2.36096e-04
-3.42857e-01 1.80257e-02 2.24360e-04
-2.85714e-01 1.58448e-02 2.10350e-04
-2.28571e-01 1.43927e-02 2.00479e-04
-1.71429e-01 1.31500e-02 1.91629e-04
-1.14286e-01 1.22843e-02 1.85214e-04
-5.71429e-02 1.10584e-02 1.75730e-04
0.00000e+00 1.03798e-02 1.70252e-04
5.71429e-02 9.64817e-03 1.64143e-04
1.14286e-01 9.36334e-03 1.61701e-04
1.71429e-01 8.87185e-03 1.57400e-04
2.28571e-01 8.34965e-03 1.52698e-04
2.85714e-01 8.07040e-03 1.50123e-04
3.42857e-01 7.75484e-03 1.47158e-04
4.00000e-01 7.70458e-03 1.46681e-04
4.57143e-01 7.14049e-03 1.41209e-04
5.14286e-01 6.64900e-03 1.36263e-04
5.71429e-01 6.27760e-03 1.32402e-04
6.28571e-01 5.81404e-03 1.27420e-04
6.85714e-01 5.40074e-03 1.22808e-04
7.42857e-01 4.79756e-03 1.15747e-04
8.00000e-01 4.65793e-03 1.14050e-04
8.57143e-01 4.37589e-03 1.10543e-04
9.14286e-01 4.36751e-03 1.10437e-04
9.71429e-01 3.94305e-03 1.04934e-04
1.02857e+00 3.90954e-03 1.04487e-04
1.08571e+00 3.70568e-03 1.01726e-04
1.14286e+00 3.33428e-03 9.64938e-05
1.20000e+00 3.01872e-03 9.18142e-05
1.25714e+00 3.01034e-03 9.16867e-05
1.31429e+00 2.79253e-03 8.83074e-05
1.37143e+00 2.30942e-03 8.03063e-05
1.42857e+00 2.25078e-03 7.92802e-05
1.48571e+00 1.89333e-03 7.27130e-05
1.54286e+00 1.79559e-03 7.08113e-05
1.60000e+00 1.46049e-03 6.38628e-05
1.65714e+00 1.26781e-03 5.95011e-05
1.71429e+00 1.18682e-03 5.75694e-05
1.77143e+00 9.77384e-04 5.22434e-05
1.82857e+00 7.40019e-04 4.54590e-05
1.88571e+00 6.50658e-04 4.26260e-05
1.94286e+00 4.44011e-04 3.52124e-05
2.00000e+00 2.73667e-04 2.76446e-05
2.05714e+00 2.26195e-04 2.51327e-05
2.11429e+00 1.34041e-04 1.93472e-05
2.17143e+00 1.48004e-04 2.03299e-05
2.22857e+00 7.53982e-05 1.45104e-05
2.28571e+00 7.81907e-05 1.47767e-05
2.34286e+00 3.90954e-05 1.04487e-05
2.40000e+00 4.18879e-05 1.08154e-05
2.45714e+00 2.51327e-05 8.37758e-06
2.51429e+00 2.51327e-05 8.37758e-06
2.57143e+00 1.95477e-05 7.38833e-06
2.62857e+00 1.11701e-05 5.58505e-06
2.68571e+00 1.11701e-05 5.58505e-06
2.74286e+00 8.37758e-06 4.83680e-06
2.80000e+00 0.00000e+00 0
2.85714e+00 2.79253e-06 2.79253e-06
2.91429e+00 2.79253e-06 2.79253e-06
2.97143e+00 0.00000e+00 0
