-21.21 4.48e-6 10.34e-6 3.82e-6
-20.21 1.29e-5 1.72e-5 0.87e-5
-19.21 1.46e-5 1.95e-5 0.99e-5
-18.21 1.03e-4 1.06e-4 0.67e-4
