9.7777E+00 9.5277E+00 1.0028E+01 1.1834E+01 1.3000E-01 4.3000E-01
1.0278E+01 1.0028E+01 1.0528E+01 1.2084E+01 6.0000E-02 1.3000E-01
1.0778E+01 1.0528E+01 1.1028E+01 1.2424E+01 5.0000E-02 1.2000E-01
