9.50000         -2.00465      0.0233421
9.75000         -2.13182      0.0243542
10.0000         -2.26313      0.0252398
10.2500         -2.32542      0.0245453
10.5000         -2.37395      0.0258719
10.7500         -2.46630      0.0306398
11.0000         -2.69510      0.0403207
11.2500         -3.08162      0.0637985
11.5000         -3.75173       0.101408
11.7500         -4.65482        1.00052
