#M_AB  log_phi*  log-err source: 1803.09747
-21.86 -4.58 0.15
-21.36 -4.57 0.19
-20.86 -4.03 0.12
-20.36 -3.64 0.09
-19.86 -3.32 0.08
-19.36 -3.05 0.08
-18.61 -2.69 0.08
-18.25 -2.42 0.09
-17.75 -2.22 0.08
-17.25 -1.98 0.08
-16.75 -1.81 0.20
-16.25 -1.71 0.15
-15.75 -1.54 0.36
-15.25 -1.36 0.37
-14.75 -1.39 0.71
-14.25 -1.38 0.53
-13.75 -1.47 0.73
-13.25 -1.56 1.40
