-29.75  -9.40  0.77  0.52
-29.25  -9.54  0.77  0.52
-28.75  -8.69  0.20  0.19
-28.25  -8.09  0.09  0.08
-27.75  -7.58  0.05  0.04
-27.25  -7.11  0.03  0.02
-26.75  -6.68  0.02  0.02
-26.25  -6.32  0.03  0.03
-25.75  -6.06  0.03  0.03
-25.25  -5.86  0.03  0.02
-24.75  -5.66  0.02  0.02
-24.25  -5.54  0.02  0.02
-23.75  -5.47  0.02  0.02
-23.25  -5.49  0.05  0.04
