-9.71429e-01 7.55475e-02 1.14982e-03
-9.14286e-01 6.67275e-02 1.08062e-03
-8.57143e-01 6.04100e-02 1.02819e-03
-8.00000e-01 5.36200e-02 9.68685e-04
-7.42857e-01 4.68650e-02 9.05614e-04
-6.85714e-01 4.20875e-02 8.58214e-04
-6.28571e-01 3.91650e-02 8.27881e-04
-5.71429e-01 3.57875e-02 7.91379e-04
-5.14286e-01 3.33550e-02 7.64011e-04
-4.57143e-01 2.93475e-02 7.16646e-04
-4.00000e-01 2.87350e-02 7.09128e-04
-3.42857e-01 2.77375e-02 6.96711e-04
-2.85714e-01 2.47450e-02 6.58056e-04
-2.28571e-01 2.24000e-02 6.26099e-04
-1.71429e-01 2.13675e-02 6.11499e-04
-1.14286e-01 1.92325e-02 5.80145e-04
-5.71429e-02 1.68000e-02 5.42218e-04
0.00000e+00 1.43500e-02 5.01124e-04
5.71429e-02 1.35275e-02 4.86550e-04
1.14286e-01 1.19350e-02 4.57015e-04
1.71429e-01 1.04125e-02 4.26871e-04
2.28571e-01 9.31000e-03 4.03640e-04
2.85714e-01 7.96250e-03 3.73288e-04
3.42857e-01 7.07000e-03 3.51746e-04
4.00000e-01 6.65000e-03 3.41138e-04
4.57143e-01 5.88000e-03 3.20780e-04
5.14286e-01 5.65250e-03 3.14514e-04
5.71429e-01 4.25250e-03 2.72798e-04
6.28571e-01 4.09500e-03 2.67699e-04
6.85714e-01 3.27250e-03 2.39309e-04
7.42857e-01 3.06250e-03 2.31503e-04
8.00000e-01 2.99250e-03 2.28842e-04
8.57143e-01 2.66000e-03 2.15754e-04
9.14286e-01 2.27500e-03 1.99531e-04
9.71429e-01 1.85500e-03 1.80174e-04
1.02857e+00 1.83750e-03 1.79322e-04
1.08571e+00 1.38250e-03 1.55543e-04
1.14286e+00 1.03250e-03 1.34420e-04
1.20000e+00 1.12000e-03 1.40000e-04
1.25714e+00 9.97500e-04 1.32122e-04
1.31429e+00 4.72500e-04 9.09327e-05
1.37143e+00 8.22500e-04 1.19974e-04
1.42857e+00 5.60000e-04 9.89949e-05
1.48571e+00 4.37500e-04 8.75000e-05
1.54286e+00 4.20000e-04 8.57321e-05
1.60000e+00 4.20000e-04 8.57321e-05
1.65714e+00 2.80000e-04 7.00000e-05
1.71429e+00 8.75000e-05 3.91312e-05
1.77143e+00 2.45000e-04 6.54790e-05
1.82857e+00 8.75000e-05 3.91312e-05
1.88571e+00 1.40000e-04 4.94975e-05
1.94286e+00 5.25000e-05 3.03109e-05
2.00000e+00 1.05000e-04 4.28661e-05
2.05714e+00 7.00000e-05 3.50000e-05
2.11429e+00 3.50000e-05 2.47487e-05
2.17143e+00 7.00000e-05 3.50000e-05
2.22857e+00 3.50000e-05 2.47487e-05
2.28571e+00 0.00000e+00 0
2.34286e+00 1.75000e-05 1.75000e-05
2.40000e+00 1.75000e-05 1.75000e-05
2.45714e+00 0.00000e+00 0
2.51429e+00 0.00000e+00 0
2.57143e+00 0.00000e+00 0
2.62857e+00 1.75000e-05 1.75000e-05
2.68571e+00 1.75000e-05 1.75000e-05
2.74286e+00 0.00000e+00 0
2.80000e+00 0.00000e+00 0
2.85714e+00 0.00000e+00 0
2.91429e+00 0.00000e+00 0
2.97143e+00 0.00000e+00 0
