-2.55000e+01 1.86665e-07 3.73330e-08 2.98664e-07
-2.45000e+01 4.85328e-07 2.98664e-07 7.09326e-07
-2.35000e+01 9.33324e-07 6.34660e-07 1.23199e-06
-2.25000e+01 1.82931e-06 1.41865e-06 2.27731e-06
-2.15000e+01 3.73330e-06 3.13597e-06 4.36796e-06
-2.05000e+01 6.53327e-06 5.71194e-06 7.35459e-06
-1.95000e+01 1.31039e-05 1.19092e-05 1.43359e-05
-1.85000e+01 2.35571e-05 2.20264e-05 2.51624e-05
-1.75000e+01 3.61756e-05 3.43090e-05 3.80796e-05
-1.65000e+01 5.30875e-05 5.06982e-05 5.55141e-05
-1.55000e+01 5.46928e-05 5.24155e-05 5.69328e-05
