-2.55000e+01 1.86665e-07 7.46659e-08 3.35997e-07
-2.45000e+01 4.47996e-07 2.23998e-07 6.71993e-07
-2.35000e+01 6.71993e-07 4.10663e-07 9.70657e-07
-2.25000e+01 1.23199e-06 8.95991e-07 1.64265e-06
-2.15000e+01 2.38931e-06 1.86665e-06 2.91197e-06
-2.05000e+01 4.62929e-06 3.91996e-06 5.37595e-06
-1.95000e+01 9.29591e-06 8.25058e-06 1.03412e-05
-1.85000e+01 1.79198e-05 1.65012e-05 1.93758e-05
-1.75000e+01 2.46398e-05 2.30344e-05 2.62824e-05
-1.65000e+01 3.07624e-05 2.89704e-05 3.25917e-05
-1.55000e+01 3.49810e-05 3.30770e-05 3.69223e-05
