-26.75  -8.28  0.24  0.22
-26.25  -8.10  0.18  0.17
-25.75  -7.37  0.07  0.06
-25.25  -7.09  0.05  0.05
-24.75  -6.71  0.03  0.03
-24.25  -6.44  0.03  0.03
-23.75  -6.16  0.03  0.03
-23.25  -6.04  0.05  0.05
-22.75  -5.69  0.04  0.04
-22.25  -5.59  0.04  0.04
-21.75  -5.58  0.04  0.04
-21.25  -5.52  0.05  0.05
-20.75  -5.34  0.08  0.07
-20.25  -5.11  0.20  0.19
