# LF Combne z=7 (Atek et al. 2015b)
     -20.2500     -3.41845     0.157644
     -19.7500     -3.02632     0.165817
     -19.2500     -2.90438     0.143098
     -18.7500     -2.74182     0.133160
     -18.2500     -2.38962     0.140135
     -17.7500     -2.10324     0.199064
     -17.2500     -1.82012     0.194090
     -16.7500     -1.75482     0.189333
     -16.2500     -1.60438     0.211673
     -15.7500     -1.40196     0.312337
     -15.2500     -1.40196     0.312337
