# CARNageData>	col 0: Mass	col 1: Distribution	col 2: Error in +y	col 3: Error in -y	col 4: Left x_bin	col 5: Right x_bin	Between redshifts 0.0 and 0.0
8.3637E+00 -2.3988E+00 3.5817E-01 9999
8.8775E+00 -2.5311E+00 1.9052E-01 3.4745E-01
9.3692E+00 -2.8907E+00 2.0683E-01 4.0894E-01
9.8592E+00 -2.8548E+00 1.2402E-01 1.7427E-01
1.0352E+01 -2.7959E+00 8.6804E-02 1.0860E-01
1.0826E+01 -2.8980E+00 8.5190E-02 1.0608E-01
1.1291E+01 -3.5911E+00 1.2261E-01 1.7147E-01
1.1778E+01 -6.1070E+00 2.6952E+00 9999
