## Redshift, Hubble Time, omegaB, Omega0, hubble_param, n_datapoints
#5.0000000       1.1800477     0.045800000      0.27500000      0.69999999       7.0000000
## Gonzalez et al 11: Log10(Smass [h^-1_70 Msol]), Log10(Phi [h^-3_70  Mpc^3 dex^-1]), Phi Error Low, Phi Error Upp
7.53252     -2.21000     0.200000     0.180000
8.03252     -2.27000     0.200000     0.180000
8.53252     -2.60000     0.190000     0.150000
9.03252     -2.84000     0.170000     0.170000
9.53252     -3.46000     0.210000     0.170000
10.0325     -4.12000     0.270000     0.220000
10.5325     -4.81000     0.450000     0.330000
