15.2  0  0  6  0  0
53.5  0  0  39.8  0  0
102  0  0  311  0  0
11.7  0  0  39.8  0  0
32.7  0  0  166  0  0
63.5  0  0  155  0  0
10.3  0  0  15.5  0  0
27.2  0  0  135  0  0
26.2  0  0  195  0  0
32.1  0  0  490  0  0
164  0  0  1000  0  0
