# Log10(L / erg s^-1)
# Log10(Phi / cMpc^-3 dex^-1)
# Lower 1-sigma delta
# Upper 1-sigma delta

41.214  -1.821  0.219  0.203
41.467  -2.157  0.200  0.187
41.720  -2.101  0.139  0.134
41.974  -2.802  0.341  0.295
42.227  -2.983  0.451  0.369
