11.63	-4.817	0.283	0.300
11.33	-3.745	0.168	0.168
11.03	-3.189	0.067	0.067
10.73	-2.892	0.110	0.110
10.43	-2.761	0.076	0.076
10.13	-2.843	0.106	0.106
9.83	-2.730	0.245	0.245
9.53	-2.608	0.289	0.292
