# PerezData>	col 0: Mass	col 1: Distribution	col 2: Error in +y	col 3: Error in -y	Between redshifts 1.1 and 1.5
9.7877E+00 -2.6696E+00 1.0300E-01 1.1200E-01
9.9877E+00 -2.7186E+00 1.0600E-01 1.1500E-01
1.0188E+01 -2.7776E+00 1.1700E-01 1.2800E-01
1.0388E+01 -2.8246E+00 1.2700E-01 1.4100E-01
1.0588E+01 -2.9016E+00 1.3600E-01 1.5200E-01
1.0788E+01 -3.0356E+00 1.4300E-01 1.6100E-01
1.0988E+01 -3.1866E+00 1.8000E-01 2.0800E-01
1.1188E+01 -3.3706E+00 2.5600E-01 3.1900E-01
1.1388E+01 -3.7416E+00 2.8100E-01 3.5900E-01
1.1588E+01 -4.6236E+00 4.0000E-01 5.4080E+00
1.1788E+01 -5.0236E+00 2.0300E-01 2.4100E-01
