# PerezData>	col 0: Mass	col 1: Distribution	col 2: Error in +y	col 3: Error in -y	Between redshifts 0.8 and 1.1
9.1877E+00 -2.0946E+00 7.8000E-02 8.3000E-02
9.3877E+00 -2.2036E+00 8.3000E-02 8.8000E-02
9.5877E+00 -2.2446E+00 8.9000E-02 9.5000E-02
9.7877E+00 -2.2956E+00 9.0000E-02 9.6000E-02
9.9877E+00 -2.3676E+00 1.0300E-01 1.1200E-01
1.0188E+01 -2.4206E+00 1.0400E-01 1.1300E-01
1.0388E+01 -2.5506E+00 1.1800E-01 1.3000E-01
1.0588E+01 -2.6406E+00 1.1800E-01 1.3000E-01
1.0788E+01 -2.7836E+00 1.5900E-01 1.8100E-01
1.0988E+01 -2.9346E+00 2.1600E-01 2.5900E-01
1.1188E+01 -3.2016E+00 2.7000E-01 3.4100E-01
1.1388E+01 -3.6756E+00 2.5700E-01 3.2100E-01
1.1588E+01 -4.1546E+00 1.9500E-01 2.3000E-01
