# PerezData>	col 0: Mass	col 1: Distribution	col 2: Error in +y	col 3: Error in -y	Between redshifts 0.5 and 0.8
8.5877E+00 -2.0256E+00 1.0900E-01 1.1800E-01
8.7877E+00 -1.8996E+00 9.5000E-02 1.0200E-01
8.9877E+00 -2.0226E+00 1.1300E-01 1.2300E-01
9.1877E+00 -2.0606E+00 1.1400E-01 1.2500E-01
9.3877E+00 -2.1116E+00 1.2800E-01 1.4200E-01
9.5877E+00 -2.1406E+00 1.1800E-01 1.3000E-01
9.7877E+00 -2.1866E+00 1.3800E-01 1.5500E-01
9.9877E+00 -2.2346E+00 1.3600E-01 1.5200E-01
1.0188E+01 -2.2796E+00 1.5700E-01 1.7900E-01
1.0388E+01 -2.3466E+00 1.5500E-01 1.7600E-01
1.0588E+01 -2.4556E+00 1.8700E-01 2.1900E-01
1.0788E+01 -2.6376E+00 2.0800E-01 2.4800E-01
1.0988E+01 -2.9276E+00 2.7100E-01 3.4200E-01
1.1188E+01 -3.3806E+00 3.1600E-01 4.1800E-01
1.1388E+01 -3.4236E+00 1.7500E-01 2.0200E-01
1.1588E+01 -3.9246E+00 2.4800E-01 3.0700E-01
1.1788E+01 -4.9266E+00 4.0000E-01 5.1050E+00
