# PerezData>	col 0: Mass	col 1: Distribution	col 2: Error in +y	col 3: Error in -y	Between redshifts 1.5 and 2.0
9.9877E+00 -2.9766E+00 1.1700E-01 1.2800E-01
1.0188E+01 -3.0206E+00 1.3300E-01 1.4800E-01
1.0388E+01 -3.0086E+00 1.2100E-01 1.3400E-01
1.0588E+01 -3.1076E+00 1.3600E-01 1.5200E-01
1.0788E+01 -3.2486E+00 1.5900E-01 1.8200E-01
1.0988E+01 -3.3816E+00 2.1500E-01 2.5800E-01
1.1188E+01 -3.6266E+00 2.7700E-01 3.5300E-01
1.1388E+01 -3.9146E+00 3.4100E-01 4.6200E-01
1.1588E+01 -4.4296E+00 2.5500E-01 3.1800E-01
1.1788E+01 -4.8756E+00 3.3700E-01 4.5600E-01
