# Poz10Data>	col 0: Mass	col 1: Distribution	col 2: Error in +y	col 3: Error in -y	col 4: Left x_bin	col 5: Right x_bin	Between redshifts 0.0 and 0.2
7.5777E+00 -2.0891E+00 1.8941E-01 3.4362E-01 
7.8777E+00 -1.3768E+00 8.6167E-02 1.0760E-01 
8.1777E+00 -1.6613E+00 5.7163E-02 6.5843E-02 
8.4777E+00 -1.8113E+00 5.9802E-02 6.9373E-02 
8.7777E+00 -1.9016E+00 3.8659E-02 4.2439E-02 
9.0777E+00 -2.0316E+00 2.8202E-02 3.0161E-02 
9.3777E+00 -2.1332E+00 2.9374E-02 3.1505E-02 
9.6777E+00 -2.2283E+00 3.1229E-02 3.3650E-02 
9.9777E+00 -2.2898E+00 3.1340E-02 3.3779E-02 
1.0278E+01 -2.3085E+00 3.0596E-02 3.2916E-02 
1.0578E+01 -2.3299E+00 3.0667E-02 3.2998E-02 
1.0878E+01 -2.5494E+00 3.8444E-02 4.2180E-02 
1.1178E+01 -3.0400E+00 6.4834E-02 7.6240E-02 
1.1478E+01 -3.9309E+00 1.6053E-01 2.5743E-01 
