-2.58400e+01 0.00000e+00 0
-2.55200e+01 0.00000e+00 0
-2.52000e+01 0.00000e+00 0
-2.48800e+01 0.00000e+00 0
-2.45600e+01 0.00000e+00 0
-2.42400e+01 0.00000e+00 0
-2.39200e+01 0.00000e+00 0
-2.36000e+01 3.12500e-06 3.12500e-06
-2.32800e+01 0.00000e+00 0
-2.29600e+01 9.37500e-06 5.41266e-06
-2.26400e+01 1.56250e-05 6.98771e-06
-2.23200e+01 5.93750e-05 1.36216e-05
-2.20000e+01 1.34375e-04 2.04920e-05
-2.16800e+01 1.96875e-04 2.48039e-05
-2.13600e+01 2.53125e-04 2.81250e-05
-2.10400e+01 4.37500e-04 3.69755e-05
-2.07200e+01 6.03125e-04 4.34139e-05
-2.04000e+01 7.37500e-04 4.80072e-05
-2.00800e+01 1.12500e-03 5.92927e-05
-1.97600e+01 1.33750e-03 6.46505e-05
-1.94400e+01 1.85000e-03 7.60345e-05
-1.91200e+01 2.77500e-03 9.31229e-05
-1.88000e+01 3.06875e-03 9.79277e-05
-1.84800e+01 3.98437e-03 1.11585e-04
-1.81600e+01 5.58125e-03 1.32066e-04
-1.78400e+01 6.25312e-03 1.39789e-04
-1.75200e+01 8.46562e-03 1.62650e-04
-1.72000e+01 1.19094e-02 1.92917e-04
-1.68800e+01 1.33969e-02 2.04610e-04
-1.65600e+01 1.98406e-02 2.49002e-04
-1.62400e+01 2.15750e-02 2.59657e-04
-1.59200e+01 3.18625e-02 3.15548e-04
-1.56000e+01 3.48219e-02 3.29876e-04
-1.52800e+01 5.09062e-02 3.98851e-04
-1.49600e+01 6.28062e-02 4.43023e-04
-1.46400e+01 7.59000e-02 4.87019e-04
-1.43200e+01 9.20750e-02 5.36409e-04
-1.40000e+01 1.09362e-01 5.84601e-04
-1.36800e+01 1.23159e-01 6.20381e-04
-1.33600e+01 1.37569e-01 6.55669e-04
-1.30400e+01 1.57362e-01 7.01254e-04
-1.27200e+01 1.77675e-01 7.45141e-04
-1.24000e+01 2.11672e-01 8.13311e-04
-1.20800e+01 2.56334e-01 8.95011e-04
-1.17600e+01 3.08859e-01 9.82439e-04
-1.14400e+01 3.75494e-01 1.08324e-03
-1.11200e+01 4.58666e-01 1.19722e-03
-1.08000e+01 5.58044e-01 1.32056e-03
-1.04800e+01 6.62344e-01 1.43869e-03
-1.01600e+01 7.18472e-01 1.49841e-03
