-22.0000	4.0821e-11	1.8255e-11	2.9707e-11
-21.5172	2.2709e-10	8.5380e-11	1.2479e-10
-21.0345	1.1103e-09	3.4517e-10	4.5434e-10
-20.5517	4.8364e-09	1.2254e-09	1.4706e-09
-20.0690	1.8960e-08	3.8430e-09	4.3945e-09
-19.5862	6.7562e-08	1.1192e-08	1.1400e-08
-19.1034	2.2045e-07	3.0209e-08	3.2818e-08
-18.6207	6.6456e-07	8.5007e-08	9.6672e-08
-18.1379	1.8704e-06	2.5661e-07	2.9597e-07
-17.6552	4.9398e-06	7.6159e-07	8.7447e-07
-17.1724	1.2269e-05	2.0641e-06	2.3651e-06
-16.6897	2.8809e-05	5.2401e-06	5.9000e-06
-16.2069	6.3845e-05	1.2276e-05	1.4007e-05
-15.7241	1.3355e-04	2.6711e-05	3.2227e-05
-15.2414	2.6596e-04	5.8591e-05	7.0919e-05
-14.7586	5.0210e-04	1.2807e-04	1.5152e-04
-14.2759	9.0378e-04	2.7994e-04	3.1937e-04
-13.7931	1.5550e-03	6.1419e-04	6.5005e-04
-13.3103	2.5472e-03	1.3125e-03	1.2604e-03
-12.8276	3.9359e-03	2.5813e-03	2.3739e-03
-12.3448	5.6945e-03	4.5134e-03	4.3422e-03
-11.8621	7.5489e-03	6.7781e-03	7.7248e-03
-11.3793	8.9189e-03	8.5750e-03	1.3119e-02
-10.8966	9.0136e-03	8.9195e-03	2.0893e-02
-10.4138	7.3993e-03	7.3863e-03	3.0382e-02
-9.9310	4.7313e-03	4.7305e-03	3.8637e-02
-9.4483	2.1855e-03	2.1854e-03	4.1910e-02
-8.9655	6.4583e-04	6.4583e-04	3.7427e-02
-8.4828	1.0584e-04	1.0584e-04	2.6309e-02
-8.0000	7.7440e-06	7.7440e-06	1.3878e-02
